,season,week,pollster,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
7915,2020,12,marcus-fuller,gonzaga,baylor,michigan,villanova,ohio-state,illinois,missouri,texas-tech,houston,virginia,west-virginia,oklahoma,alabama,texas,iowa,tennessee,creighton,virginia-tech,florida-state,usc,oklahoma-state,ucla,florida,st.-john's,purdue
7916,2020,13,marcus-fuller,gonzaga,baylor,michigan,ohio-state,illinois,villanova,houston,virginia,oklahoma,alabama,west-virginia,texas-tech,iowa,creighton,texas,missouri,florida-state,usc,virginia-tech,tennessee,kansas,wisconsin,arkansas,oklahoma-state,loyola
7917,2020,14,marcus-fuller,gonzaga,baylor,michigan,illinois,ohio-state,villanova,oklahoma,alabama,west-virginia,iowa,creighton,florida-state,houston,virginia,texas,kansas,virginia-tech,texas-tech,usc,oklahoma-state,tennessee,arkansas,missouri,wisconsin,loyola
7918,2020,15,marcus-fuller,gonzaga,michigan,baylor,illinois,west-virginia,villanova,iowa,ohio-state,alabama,houston,arkansas,creighton,florida-state,oklahoma-state,kansas,oklahoma,texas,virginia,virginia-tech,texas-tech,loyola,san-diego-state,colorado,wisconsin,purdue
7919,2020,16,marcus-fuller,gonzaga,baylor,illinois,michigan,iowa,alabama,houston,arkansas,ohio-state,villanova,west-virginia,oklahoma-state,kansas,florida-state,texas,creighton,virginia,oklahoma,texas-tech,loyola,san-diego-state,virginia-tech,colorado,purdue,oregon
7920,2020,17,marcus-fuller,gonzaga,illinois,baylor,michigan,ohio-state,alabama,iowa,houston,oklahoma-state,arkansas,texas,kansas,west-virginia,florida-state,villanova,virginia,creighton,loyola,san-diego-state,colorado,texas-tech,purdue,virginia-tech,oregon,usc
7921,2020,18,marcus-fuller,gonzaga,illinois,baylor,michigan,ohio-state,alabama,iowa,houston,oklahoma-state,arkansas,texas,kansas,west-virginia,florida-state,villanova,virginia,creighton,loyola,san-diego-state,colorado,texas-tech,purdue,virginia-tech,oregon,usc
7922,2020,19,marcus-fuller,gonzaga,illinois,baylor,michigan,ohio-state,alabama,iowa,houston,oklahoma-state,arkansas,texas,kansas,west-virginia,florida-state,villanova,virginia,creighton,loyola,san-diego-state,colorado,texas-tech,purdue,virginia-tech,oregon,usc
7923,2020,1,geoff-grammer,gonzaga,baylor,virginia,villanova,iowa,illinois,kansas,duke,wisconsin,west-virginia,texas-tech,kentucky,tennessee,michigan-state,north-carolina,creighton,oregon,florida-state,texas,arizona-state,ohio-state,houston,ucla,rutgers,indiana
7924,2020,2,geoff-grammer,gonzaga,baylor,iowa,illinois,duke,west-virginia,kansas,houston,wisconsin,michigan-state,virginia-tech,villanova,north-carolina,tennessee,creighton,oregon,florida-state,texas,virginia,arizona-state,texas-tech,san-diego-state,rutgers,richmond,kentucky
7925,2020,3,geoff-grammer,gonzaga,baylor,iowa,west-virginia,michigan-state,houston,kansas,villanova,illinois,texas,virginia-tech,north-carolina,tennessee,wisconsin,creighton,duke,florida-state,texas-tech,arizona-state,virginia,san-diego-state,rutgers,richmond,louisville,saint-louis
7926,2020,4,geoff-grammer,gonzaga,baylor,iowa,west-virginia,michigan-state,houston,kansas,villanova,texas,tennessee,creighton,florida-state,wisconsin,texas-tech,san-diego-state,missouri,illinois,north-carolina,clemson,rutgers,virginia,louisville,michigan,duke,saint-louis
7927,2020,5,geoff-grammer,gonzaga,baylor,west-virginia,kansas,iowa,houston,villanova,texas,tennessee,wisconsin,creighton,texas-tech,missouri,north-carolina,rutgers,michigan-state,illinois,duke,virginia,michigan,florida-state,san-diego-state,oregon,indiana,arkansas
7928,2020,6,geoff-grammer,gonzaga,baylor,kansas,houston,villanova,wisconsin,west-virginia,tennessee,texas,texas-tech,iowa,creighton,illinois,missouri,minnesota,san-diego-state,michigan,rutgers,florida-state,oregon,duke,arkansas,xavier,northwestern,michigan-state
7929,2020,7,geoff-grammer,gonzaga,baylor,villanova,texas,kansas,iowa,creighton,wisconsin,illinois,tennessee,michigan,houston,west-virginia,minnesota,missouri,rutgers,oregon,clemson,florida,texas-tech,virginia-tech,duke,saint-louis,oklahoma-state,florida-state
7930,2020,8,geoff-grammer,gonzaga,baylor,villanova,texas,kansas,iowa,creighton,michigan,wisconsin,tennessee,houston,west-virginia,clemson,illinois,texas-tech,colorado,oregon,minnesota,virginia,duke,oklahoma-state,virginia-tech,saint-louis,missouri,florida-state
7931,2020,9,geoff-grammer,gonzaga,baylor,villanova,iowa,michigan,texas,tennessee,houston,kansas,west-virginia,texas-tech,minnesota,creighton,virginia,colorado,oregon,alabama,wisconsin,oklahoma-state,virginia-tech,ucla,clemson,illinois,boise-state,utah-state
7932,2020,10,geoff-grammer,gonzaga,baylor,villanova,michigan,texas,houston,iowa,west-virginia,alabama,texas-tech,virginia,kansas,florida-state,wisconsin,tennessee,ohio-state,illinois,minnesota,oklahoma-state,creighton,missouri,oklahoma,colorado,ucla,boise-state
7933,2020,11,geoff-grammer,gonzaga,baylor,villanova,michigan,houston,texas,illinois,iowa,texas-tech,oklahoma,alabama,ohio-state,tennessee,west-virginia,virginia-tech,virginia,florida-state,wisconsin,creighton,oklahoma-state,florida,purdue,missouri,kansas,ucla
7934,2020,12,geoff-grammer,gonzaga,baylor,michigan,illinois,ohio-state,texas-tech,villanova,houston,oklahoma,west-virginia,alabama,texas,virginia,florida-state,missouri,iowa,tennessee,wisconsin,virginia-tech,oklahoma-state,creighton,purdue,usc,colorado,loyola
7935,2020,13,geoff-grammer,gonzaga,baylor,michigan,ohio-state,illinois,oklahoma,houston,alabama,virginia,west-virginia,villanova,iowa,texas,texas-tech,florida-state,creighton,usc,virginia-tech,wisconsin,tennessee,kansas,oklahoma-state,missouri,san-diego-state,loyola
7936,2020,14,geoff-grammer,gonzaga,baylor,michigan,ohio-state,illinois,oklahoma,alabama,west-virginia,villanova,iowa,florida-state,houston,texas,creighton,kansas,virginia,texas-tech,virginia-tech,wisconsin,arkansas,oklahoma-state,loyola,san-diego-state,oregon,belmont
7937,2020,15,geoff-grammer,gonzaga,michigan,baylor,illinois,west-virginia,iowa,houston,ohio-state,alabama,kansas,arkansas,florida-state,villanova,oklahoma-state,texas-tech,san-diego-state,wisconsin,creighton,loyola,oklahoma,texas,purdue,byu,virginia,colorado
7938,2020,16,geoff-grammer,gonzaga,baylor,illinois,michigan,iowa,houston,alabama,arkansas,ohio-state,oklahoma-state,west-virginia,kansas,florida-state,san-diego-state,loyola,texas,purdue,texas-tech,virginia,villanova,byu,creighton,colorado,oregon,usc
7939,2020,17,geoff-grammer,gonzaga,illinois,baylor,michigan,alabama,houston,ohio-state,iowa,oklahoma-state,arkansas,texas,kansas,san-diego-state,loyola,florida-state,west-virginia,purdue,virginia,byu,texas-tech,creighton,colorado,villanova,st.-bonaventure,lsu
7940,2020,18,geoff-grammer,gonzaga,illinois,baylor,michigan,alabama,houston,ohio-state,iowa,oklahoma-state,arkansas,texas,kansas,san-diego-state,loyola,florida-state,west-virginia,purdue,virginia,byu,texas-tech,creighton,colorado,villanova,st.-bonaventure,lsu
7941,2020,19,geoff-grammer,gonzaga,illinois,baylor,michigan,alabama,houston,ohio-state,iowa,oklahoma-state,arkansas,texas,kansas,san-diego-state,loyola,florida-state,west-virginia,purdue,virginia,byu,texas-tech,creighton,colorado,villanova,st.-bonaventure,lsu
7942,2020,1,adam-grosbard,baylor,gonzaga,villanova,virginia,iowa,illinois,kansas,wisconsin,duke,tennessee,kentucky,texas-tech,creighton,michigan,michigan-state,arizona-state,north-carolina,oregon,west-virginia,rutgers,memphis,ucla,indiana,houston,ohio-state
7943,2020,2,adam-grosbard,gonzaga,baylor,iowa,illinois,kansas,wisconsin,duke,houston,creighton,tennessee,virginia-tech,michigan-state,villanova,west-virginia,virginia,north-carolina,rutgers,oregon,ohio-state,texas-tech,texas,michigan,indiana,arizona-state,richmond
7944,2020,3,adam-grosbard,gonzaga,baylor,iowa,michigan-state,kansas,illinois,duke,houston,creighton,wisconsin,virginia-tech,villanova,west-virginia,tennessee,virginia,texas,rutgers,north-carolina,ohio-state,texas-tech,michigan,arizona-state,richmond,san-diego-state,florida-state
7945,2020,4,adam-grosbard,gonzaga,baylor,iowa,kansas,michigan-state,houston,creighton,west-virginia,villanova,tennessee,wisconsin,texas,missouri,illinois,virginia,rutgers,texas-tech,duke,ohio-state,virginia-tech,san-diego-state,florida-state,north-carolina,michigan,saint-louis
7946,2020,5,adam-grosbard,gonzaga,baylor,kansas,iowa,houston,west-virginia,villanova,michigan-state,wisconsin,tennessee,texas,creighton,rutgers,missouri,virginia,texas-tech,illinois,duke,north-carolina,virginia-tech,michigan,oregon,arkansas,colorado,purdue
7947,2020,6,adam-grosbard,gonzaga,baylor,kansas,houston,iowa,villanova,wisconsin,west-virginia,tennessee,texas,creighton,michigan-state,missouri,texas-tech,rutgers,illinois,virginia,duke,michigan,northwestern,virginia-tech,oregon,arkansas,colorado,saint-louis
7948,2020,7,adam-grosbard,gonzaga,baylor,texas,kansas,iowa,villanova,creighton,michigan,tennessee,houston,west-virginia,rutgers,wisconsin,missouri,illinois,texas-tech,minnesota,michigan-state,oregon,virginia,duke,louisville,virginia-tech,saint-louis,clemson
7949,2020,8,adam-grosbard,gonzaga,baylor,texas,iowa,kansas,villanova,creighton,michigan,tennessee,houston,wisconsin,west-virginia,illinois,texas-tech,louisville,clemson,minnesota,ohio-state,connecticut,virginia,duke,rutgers,missouri,saint-louis,colorado
7950,2020,9,adam-grosbard,gonzaga,baylor,iowa,villanova,tennessee,michigan,kansas,texas,houston,texas-tech,west-virginia,creighton,ohio-state,minnesota,virginia,wisconsin,illinois,virginia-tech,clemson,colorado,connecticut,missouri,ucla,usc,saint-louis
7951,2020,10,adam-grosbard,gonzaga,baylor,villanova,michigan,texas,iowa,houston,tennessee,texas-tech,west-virginia,missouri,virginia,alabama,ohio-state,kansas,creighton,wisconsin,illinois,colorado,drake,boise-state,minnesota,virginia-tech,saint-louis,oklahoma-state
7952,2020,11,adam-grosbard,gonzaga,baylor,villanova,michigan,houston,texas,ohio-state,illinois,iowa,west-virginia,tennessee,texas-tech,virginia-tech,oklahoma,alabama,missouri,virginia,creighton,wisconsin,kansas,oklahoma-state,florida-state,purdue,ucla,florida
7953,2020,12,adam-grosbard,gonzaga,baylor,michigan,ohio-state,illinois,villanova,texas-tech,west-virginia,iowa,missouri,oklahoma,houston,alabama,texas,tennessee,virginia,usc,florida-state,virginia-tech,oklahoma-state,louisville,creighton,loyola,wisconsin,rutgers
7954,2020,13,adam-grosbard,gonzaga,baylor,michigan,ohio-state,illinois,oklahoma,villanova,houston,west-virginia,iowa,alabama,virginia,texas-tech,texas,usc,missouri,creighton,florida-state,virginia-tech,tennessee,drake,louisville,arkansas,wisconsin,san-diego-state
7955,2020,14,adam-grosbard,gonzaga,baylor,michigan,illinois,ohio-state,oklahoma,iowa,west-virginia,villanova,alabama,florida-state,houston,texas,texas-tech,creighton,virginia,virginia-tech,loyola,kansas,arkansas,usc,san-diego-state,drake,purdue,byu
