,index,Date,VH,Team,Final,ML,Probability,Week,Result,elton-alexander,tyson-alger,mark-berman,john-bohnenkamp,dave-borges,rick-bozich,kevin-brockway,lauren-brownlow,jp-butler,jason-butt,jerry-carino,david-cloninger,david-cobb,mark-cooper,graham-couch,richard-croome,gary-damato,chris-dachille,seth-davis,luke-decock,doug-doughty,john-feinstein,justin-ferguson,marcus-fuller,chris-goff,geoff-grammer,doug-haller,bob-holt,cecil-hurt,justin-jackson,joe-juliano,paul-klee,joey-knight,theo-lawson,andrew-lopez,kevin-lyttle,scott-mansch,dave-matter,matt-mccoy,brian-mcinnis,john-mcnamara,kevin-mcnamara,craig-meyer,sheldon-mickles,antonio-morales,chris-murray,jesse-newell,thuc-nhi-nguyen,jon-nyatawa,zach-osterman,tony-parks,bj-rains,joe-rexrode,scott-richey,jon-rothstein,shannon-ryan,lindsay-schnell,carlos-silva,terry-toohey,matt-vautour,dick-vitale,brant-wilkerson,jon-wilner,norm-wood,scott-wolf,scott-gleeson,ben-steele
2116,7585,307,H,unlv,97,-550,0.8461538461538461,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,7590,307,N,arizona-state,85,-310,0.7560975609756098,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,7596,307,N,washington-state,62,650,0.13333333333333333,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,7597,307,N,oregon,64,-1000,0.9090909090909091,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,7603,307,N,georgetown,77,140,0.4166666666666667,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,7615,307,N,georgia,78,-145,0.5918367346938775,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,7617,307,N,south-carolina,85,-160,0.6153846153846154,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,7618,307,N,oklahoma,60,-125,0.5555555555555556,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,7619,307,N,oklahoma-state,71,105,0.4878048780487805,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,7621,307,N,texas,68,-220,0.6875,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,7632,308,N,louisville,58,285,0.2597402597402597,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,7633,308,N,virginia,75,-370,0.7872340425531915,18,W,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2128,7635,308,N,clemson,90,-250,0.7142857142857143,18,W,20.0,17.0,20.0,17.0,21.0,18.0,21.0,20.0,17.0,19.0,18.0,17.0,18.0,18.0,18.0,20.0,,24.0,17.0,19.0,22.0,21.0,19.0,19.0,,22.0,21.0,18.0,18.0,20.0,19.0,14.0,20.0,17.0,21.0,17.0,22.0,19.0,19.0,20.0,22.0,,16.0,19.0,19.0,16.0,23.0,18.0,18.0,20.0,18.0,19.0,19.0,21.0,,19.0,,23.0,20.0,18.0,20.0,22.0,21.0,18.0,19.0,22.0,19.0
2129,7636,308,N,notre-dame,70,360,0.21739130434782608,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,7637,308,N,duke,88,-470,0.8245614035087719,18,W,7.0,6.0,4.0,4.0,6.0,4.0,6.0,7.0,4.0,6.0,5.0,8.0,6.0,6.0,6.0,8.0,,6.0,4.0,4.0,5.0,7.0,5.0,6.0,,4.0,4.0,4.0,5.0,8.0,5.0,4.0,5.0,7.0,5.0,4.0,7.0,4.0,4.0,3.0,8.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,7.0,5.0,4.0,7.0,7.0,7.0,10.0,,9.0,5.0,4.0,4.0,4.0,4.0,7.0,7.0,4.0,4.0
2131,7638,308,N,north-carolina,82,-310,0.7560975609756098,18,W,14.0,10.0,13.0,12.0,20.0,14.0,18.0,12.0,12.0,13.0,14.0,14.0,14.0,12.0,7.0,12.0,,15.0,10.0,13.0,11.0,19.0,11.0,11.0,,13.0,10.0,15.0,13.0,12.0,13.0,15.0,12.0,13.0,14.0,15.0,18.0,15.0,15.0,13.0,11.0,8.0,12.0,12.0,11.0,15.0,7.0,10.0,14.0,13.0,12.0,11.0,13.0,14.0,15.0,13.0,,14.0,12.0,13.0,10.0,13.0,13.0,12.0,12.0,16.0,10.0
2132,7645,308,N,temple,82,-300,0.75,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,7648,308,N,dayton,72,115,0.46511627906976744,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,7657,308,N,buffalo,89,-370,0.7872340425531915,18,W,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,7659,308,N,ball-state,73,-195,0.6610169491525424,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,7665,308,N,xavier,88,-300,0.75,18,W,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,,2.0,3.0,2.0,3.0,3.0,4.0,2.0,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,10.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0
2137,7666,308,N,providence,72,150,0.4,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,7667,308,N,creighton,68,-180,0.6428571428571429,18,L,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,25.0,24.0,,,,,,,,,,,,,,,,,,,,
2139,7669,308,N,villanova,94,-800,0.8888888888888888,18,W,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,,5.0,2.0,3.0,2.0,5.0,2.0,4.0,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0
2140,7670,308,N,butler,75,-125,0.5555555555555556,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,7671,308,N,seton-hall,74,105,0.4878048780487805,18,L,,,,,,,,,,,24.0,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,
2142,7672,308,N,tcu,64,-160,0.6153846153846154,18,L,,,24.0,,,,,,,24.0,,,,,25.0,25.0,,,,,21.0,,,,,23.0,,23.0,,,,21.0,25.0,,,22.0,,,,,,23.0,,,,,19.0,25.0,,,,25.0,,,,,,,,20.0,,,,,,,
2143,7673,308,N,kansas-state,66,140,0.4166666666666667,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,
2144,7674,308,N,oklahoma-state,68,230,0.30303030303030304,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,7675,308,N,kansas,82,-280,0.7368421052631579,18,W,8.0,9.0,8.0,5.0,10.0,8.0,7.0,11.0,8.0,8.0,9.0,9.0,7.0,9.0,10.0,9.0,,12.0,9.0,11.0,8.0,9.0,8.0,9.0,,10.0,8.0,8.0,10.0,9.0,8.0,6.0,9.0,11.0,6.0,6.0,9.0,10.0,7.0,8.0,9.0,5.0,8.0,8.0,10.0,8.0,11.0,8.0,6.0,10.0,11.0,7.0,10.0,9.0,8.0,8.0,,10.0,9.0,9.0,8.0,10.0,9.0,8.0,10.0,10.0,8.0
2146,7676,308,N,texas,69,240,0.29411764705882354,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,7677,308,N,texas-tech,73,-300,0.75,18,W,16.0,12.0,16.0,11.0,18.0,11.0,13.0,13.0,10.0,12.0,13.0,19.0,13.0,14.0,15.0,14.0,,13.0,14.0,20.0,15.0,16.0,14.0,13.0,,11.0,12.0,14.0,16.0,15.0,12.0,11.0,18.0,18.0,15.0,13.0,17.0,17.0,14.0,12.0,16.0,11.0,11.0,13.0,12.0,13.0,12.0,14.0,13.0,15.0,13.0,18.0,17.0,12.0,17.0,15.0,,12.0,11.0,11.0,15.0,14.0,12.0,14.0,14.0,14.0,14.0
2148,7678,308,N,baylor,65,220,0.3125,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,7679,308,N,west-virginia,78,-270,0.7297297297297297,18,W,21.0,18.0,21.0,16.0,22.0,19.0,16.0,18.0,19.0,18.0,19.0,25.0,19.0,16.0,13.0,18.0,,22.0,24.0,21.0,16.0,22.0,17.0,21.0,,12.0,19.0,17.0,19.0,23.0,20.0,18.0,21.0,20.0,20.0,16.0,13.0,14.0,20.0,18.0,20.0,19.0,19.0,18.0,17.0,19.0,13.0,24.0,12.0,19.0,22.0,17.0,21.0,18.0,18.0,17.0,,20.0,19.0,15.0,17.0,21.0,19.0,23.0,17.0,17.0,13.0
2150,7680,308,N,alabama,71,145,0.40816326530612246,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,7682,308,N,georgia,62,150,0.4,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,7683,308,N,missouri,60,-180,0.6428571428571429,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,7686,308,N,south-carolina,64,190,0.3448275862068966,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,7687,308,N,arkansas,69,-240,0.7058823529411765,18,W,,,,,,,,,,25.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,7688,308,N,unlv,74,235,0.29850746268656714,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,7689,308,N,nevada,79,-290,0.7435897435897436,18,W,25.0,23.0,22.0,22.0,13.0,25.0,24.0,23.0,21.0,,,23.0,25.0,20.0,20.0,,,19.0,20.0,18.0,25.0,,21.0,23.0,,19.0,18.0,24.0,21.0,22.0,23.0,20.0,24.0,23.0,22.0,21.0,21.0,25.0,24.0,24.0,24.0,,23.0,21.0,23.0,21.0,,20.0,,25.0,23.0,21.0,20.0,23.0,20.0,21.0,,21.0,,,19.0,24.0,,25.0,21.0,,22.0
2157,7690,308,N,san-diego-state,64,-190,0.6551724137931034,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,7693,308,N,boise-state,75,-420,0.8076923076923077,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,7697,308,N,arizona,83,-750,0.8823529411764706,18,W,11.0,16.0,10.0,20.0,12.0,15.0,17.0,17.0,14.0,17.0,17.0,12.0,16.0,22.0,12.0,13.0,,11.0,8.0,16.0,18.0,12.0,18.0,12.0,,16.0,17.0,16.0,14.0,11.0,11.0,13.0,16.0,14.0,13.0,19.0,14.0,12.0,13.0,17.0,14.0,13.0,18.0,17.0,18.0,17.0,21.0,13.0,17.0,18.0,15.0,13.0,12.0,13.0,11.0,9.0,,11.0,16.0,17.0,18.0,15.0,14.0,11.0,20.0,12.0,12.0
2160,7699,308,N,ucla,88,-190,0.6551724137931034,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,7701,308,N,usc,61,-280,0.7368421052631579,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,7702,308,N,oregon,68,-135,0.574468085106383,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,7719,308,N,western-kentucky,98,-250,0.7142857142857143,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,7733,308,N,new-mexico-state,97,-8500,0.9883720930232558,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,7743,308,N,stephen-f.-austin,86,-340,0.7727272727272727,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,7745,309,N,cincinnati,61,-1550,0.9393939393939394,18,W,6.0,7.0,9.0,10.0,7.0,6.0,8.0,5.0,11.0,10.0,8.0,6.0,5.0,10.0,9.0,6.0,,7.0,12.0,6.0,6.0,6.0,10.0,7.0,,9.0,9.0,9.0,7.0,6.0,7.0,8.0,8.0,6.0,10.0,10.0,6.0,5.0,8.0,9.0,5.0,9.0,9.0,7.0,8.0,7.0,4.0,6.0,3.0,6.0,6.0,10.0,8.0,10.0,9.0,4.0,,7.0,8.0,5.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0
2167,7748,309,N,temple,81,525,0.16,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,7749,309,N,wichita-state,89,-750,0.8823529411764706,18,W,15.0,11.0,11.0,13.0,9.0,16.0,12.0,14.0,13.0,11.0,11.0,10.0,12.0,11.0,16.0,15.0,,9.0,13.0,12.0,13.0,11.0,15.0,15.0,,17.0,16.0,10.0,17.0,13.0,14.0,12.0,10.0,8.0,11.0,14.0,12.0,16.0,11.0,11.0,13.0,15.0,15.0,11.0,14.0,14.0,16.0,12.0,15.0,12.0,14.0,12.0,15.0,16.0,12.0,11.0,,8.0,13.0,12.0,12.0,12.0,11.0,16.0,11.0,11.0,15.0
2169,7753,309,N,rhode-island,76,-400,0.8,18,W,24.0,21.0,,,25.0,,25.0,,,,,21.0,,,,,,21.0,,,,20.0,,22.0,,,20.0,,,,22.0,,,,,,,,,,21.0,,25.0,20.0,,,,,,,,,23.0,22.0,22.0,,,24.0,,25.0,23.0,20.0,18.0,,22.0,,
2170,7757,309,N,st.-bonaventure,83,-400,0.8,18,W,22.0,,23.0,,24.0,,,,22.0,,25.0,,,25.0,,,,,,,24.0,18.0,,25.0,,,,21.0,,,25.0,,,22.0,25.0,,,,,19.0,,24.0,,,,,,23.0,24.0,,,,,,23.0,,,,21.0,,22.0,,23.0,22.0,,,
2171,7759,309,N,davidson,78,-350,0.7777777777777778,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,7768,309,N,alabama,81,250,0.2857142857142857,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,7769,309,N,auburn,63,-310,0.7560975609756098,18,L,18.0,14.0,15.0,14.0,19.0,10.0,14.0,15.0,15.0,15.0,15.0,16.0,15.0,15.0,19.0,16.0,,16.0,15.0,14.0,14.0,15.0,12.0,16.0,,15.0,14.0,13.0,12.0,16.0,15.0,17.0,15.0,12.0,16.0,11.0,19.0,13.0,17.0,16.0,18.0,16.0,14.0,15.0,15.0,11.0,15.0,16.0,16.0,16.0,10.0,16.0,14.0,17.0,14.0,20.0,,17.0,15.0,16.0,13.0,17.0,25.0,15.0,16.0,18.0,18.0
2174,7770,309,N,georgia,49,190,0.3448275862068966,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,7771,309,N,kentucky,62,-240,0.7058823529411765,18,W,,24.0,,,,,,25.0,,23.0,23.0,,24.0,,24.0,,,,,,,,,,,,,,,,,19.0,,25.0,23.0,,,21.0,,,25.0,22.0,24.0,24.0,,24.0,20.0,,22.0,23.0,,24.0,,,,,,,25.0,22.0,,,,,,23.0,23.0
2176,7773,309,N,tennessee,62,-290,0.7435897435897436,18,W,10.0,15.0,17.0,15.0,16.0,12.0,11.0,9.0,16.0,14.0,12.0,13.0,11.0,13.0,14.0,11.0,,17.0,16.0,8.0,12.0,10.0,13.0,17.0,,14.0,13.0,12.0,11.0,17.0,16.0,16.0,13.0,15.0,12.0,12.0,10.0,11.0,12.0,15.0,12.0,14.0,13.0,14.0,13.0,12.0,14.0,17.0,10.0,11.0,16.0,15.0,11.0,11.0,13.0,14.0,,16.0,14.0,14.0,14.0,11.0,16.0,13.0,13.0,15.0,16.0
2177,7774,309,N,arkansas,80,180,0.35714285714285715,18,W,,,,,,,,,,25.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,7775,309,N,florida,72,-220,0.6875,18,L,,,19.0,21.0,,21.0,23.0,21.0,20.0,20.0,22.0,,,21.0,23.0,24.0,,,19.0,22.0,,,20.0,,,20.0,23.0,20.0,22.0,24.0,,22.0,23.0,,,20.0,,20.0,23.0,,23.0,20.0,,23.0,20.0,,18.0,19.0,21.0,21.0,,23.0,,25.0,19.0,25.0,,,24.0,21.0,,23.0,20.0,,24.0,21.0,
2179,7778,309,N,western-kentucky,57,-125,0.5555555555555556,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,7780,309,N,providence,75,280,0.2631578947368421,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,7781,309,N,xavier,72,-360,0.782608695652174,18,L,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,,2.0,3.0,2.0,3.0,3.0,4.0,2.0,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,10.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0
2182,7782,309,N,butler,68,375,0.21052631578947367,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,7783,309,N,villanova,87,-500,0.8333333333333334,18,W,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,,5.0,2.0,3.0,2.0,5.0,2.0,4.0,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0
2184,7785,309,N,buffalo,78,-750,0.8823529411764706,18,W,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,7788,309,N,clemson,58,280,0.2631578947368421,18,L,20.0,17.0,20.0,17.0,21.0,18.0,21.0,20.0,17.0,19.0,18.0,17.0,18.0,18.0,18.0,20.0,,24.0,17.0,19.0,22.0,21.0,19.0,19.0,,22.0,21.0,18.0,18.0,20.0,19.0,14.0,20.0,17.0,21.0,17.0,22.0,19.0,19.0,20.0,22.0,,16.0,19.0,19.0,16.0,23.0,18.0,18.0,20.0,18.0,19.0,19.0,21.0,,19.0,,23.0,20.0,18.0,20.0,22.0,21.0,18.0,19.0,22.0,19.0
2186,7789,309,N,virginia,64,-360,0.782608695652174,18,W,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2187,7790,309,N,north-carolina,74,155,0.39215686274509803,18,W,14.0,10.0,13.0,12.0,20.0,14.0,18.0,12.0,12.0,13.0,14.0,14.0,14.0,12.0,7.0,12.0,,15.0,10.0,13.0,11.0,19.0,11.0,11.0,,13.0,10.0,15.0,13.0,12.0,13.0,15.0,12.0,13.0,14.0,15.0,18.0,15.0,15.0,13.0,11.0,8.0,12.0,12.0,11.0,15.0,7.0,10.0,14.0,13.0,12.0,11.0,13.0,14.0,15.0,13.0,,14.0,12.0,13.0,10.0,13.0,13.0,12.0,12.0,16.0,10.0
2188,7791,309,N,duke,69,-185,0.6491228070175439,18,L,7.0,6.0,4.0,4.0,6.0,4.0,6.0,7.0,4.0,6.0,5.0,8.0,6.0,6.0,6.0,8.0,,6.0,4.0,4.0,5.0,7.0,5.0,6.0,,4.0,4.0,4.0,5.0,8.0,5.0,4.0,5.0,7.0,5.0,4.0,7.0,4.0,4.0,3.0,8.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,7.0,5.0,4.0,7.0,7.0,7.0,10.0,,9.0,5.0,4.0,4.0,4.0,4.0,7.0,7.0,4.0,4.0
2189,7792,309,N,kansas-state,67,280,0.2631578947368421,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,
2190,7793,309,N,kansas,83,-360,0.782608695652174,18,W,8.0,9.0,8.0,5.0,10.0,8.0,7.0,11.0,8.0,8.0,9.0,9.0,7.0,9.0,10.0,9.0,,12.0,9.0,11.0,8.0,9.0,8.0,9.0,,10.0,8.0,8.0,10.0,9.0,8.0,6.0,9.0,11.0,6.0,6.0,9.0,10.0,7.0,8.0,9.0,5.0,8.0,8.0,10.0,8.0,11.0,8.0,6.0,10.0,11.0,7.0,10.0,9.0,8.0,8.0,,10.0,9.0,9.0,8.0,10.0,9.0,8.0,10.0,10.0,8.0
2191,7794,309,N,west-virginia,66,-145,0.5918367346938775,18,W,21.0,18.0,21.0,16.0,22.0,19.0,16.0,18.0,19.0,18.0,19.0,25.0,19.0,16.0,13.0,18.0,,22.0,24.0,21.0,16.0,22.0,17.0,21.0,,12.0,19.0,17.0,19.0,23.0,20.0,18.0,21.0,20.0,20.0,16.0,13.0,14.0,20.0,18.0,20.0,19.0,19.0,18.0,17.0,19.0,13.0,24.0,12.0,19.0,22.0,17.0,21.0,18.0,18.0,17.0,,20.0,19.0,15.0,17.0,21.0,19.0,23.0,17.0,17.0,13.0
2192,7795,309,N,texas-tech,63,125,0.4444444444444444,18,L,16.0,12.0,16.0,11.0,18.0,11.0,13.0,13.0,10.0,12.0,13.0,19.0,13.0,14.0,15.0,14.0,,13.0,14.0,20.0,15.0,16.0,14.0,13.0,,11.0,12.0,14.0,16.0,15.0,12.0,11.0,18.0,18.0,15.0,13.0,17.0,17.0,14.0,12.0,16.0,11.0,11.0,13.0,12.0,13.0,12.0,14.0,13.0,15.0,13.0,18.0,17.0,12.0,17.0,15.0,,12.0,11.0,11.0,15.0,14.0,12.0,14.0,14.0,14.0,14.0
2193,7796,309,N,san-diego-state,90,125,0.4444444444444444,18,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,7797,309,N,nevada,73,-145,0.5918367346938775,18,L,25.0,23.0,22.0,22.0,13.0,25.0,24.0,23.0,21.0,,,23.0,25.0,20.0,20.0,,,19.0,20.0,18.0,25.0,,21.0,23.0,,19.0,18.0,24.0,21.0,22.0,23.0,20.0,24.0,23.0,22.0,21.0,21.0,25.0,24.0,24.0,24.0,,23.0,21.0,23.0,21.0,,20.0,,25.0,23.0,21.0,20.0,23.0,20.0,21.0,,21.0,,,19.0,24.0,,25.0,21.0,,22.0
2195,7800,309,N,ucla,67,240,0.29411764705882354,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,7801,309,N,arizona,78,-300,0.75,18,W,11.0,16.0,10.0,20.0,12.0,15.0,17.0,17.0,14.0,17.0,17.0,12.0,16.0,22.0,12.0,13.0,,11.0,8.0,16.0,18.0,12.0,18.0,12.0,,16.0,17.0,16.0,14.0,11.0,11.0,13.0,16.0,14.0,13.0,19.0,14.0,12.0,13.0,17.0,14.0,13.0,18.0,17.0,18.0,17.0,21.0,13.0,17.0,18.0,15.0,13.0,12.0,13.0,11.0,9.0,,11.0,16.0,17.0,18.0,15.0,14.0,11.0,20.0,12.0,12.0
2197,7802,309,N,oregon,54,145,0.40816326530612246,18,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
